customer_id,name,age,gender,income,transaction_id,product_id,amount,payment_mode,date,purchased,income_missing,gender_label,city_Bangalore,city_Chennai,city_Delhi,city_Kolkata,city_Mumbai,city_Pune,city_Surat,fav_category_Electronics,fav_category_Grocery,fav_category_Sports,fav_category_Electronics,fav_category_Grocery,fav_category_Sports,fav_category_Electronics,fav_category_Grocery,fav_category_Sports,education,satisfaction,education_ord,satisfaction_ord
868.0,Aryan,22.0,Male,99955.0,T01825,P004,1136.0,Debit Card,2025-10-24,1,0,1,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Diploma,Very Dissatisfied,1,0
,Kabir,38.458750645327825,Male,87084.0,T01826,P003,1243.0,Debit Card,2025-12-19,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,High School,Very Dissatisfied,0,0
402.0,Kabir,57.0,Male,23407.0,T01827,P006,739.0,Credit Card,2025-06-22,0,0,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,PhD,Dissatisfied,4,1
443.0,Diya,52.0,Male,57122.0,,P005,616.0,Debit Card,2025-08-06,0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,PhD,Satisfied,4,3
634.0,Meera,28.0,Female,95645.0,T01829,P001,2986.0,Debit Card,2025-04-27,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,High School,Dissatisfied,0,1
236.0,Diya,27.0,Male,56713.0,T01830,P005,1239.0,Cash,2025-06-11,1,0,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,High School,Satisfied,0,3
872.0,Aryan,20.0,Male,97511.0,T01831,P004,2690.0,Debit Card,2025-03-16,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Master's,Very Dissatisfied,3,0
788.0,Vivaan,24.0,Female,23880.0,T01832,P005,2594.0,Cash,2025-01-20,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,High School,Very Dissatisfied,0,0
738.0,Meera,51.0,Female,34799.0,T01833,P005,2543.0,Cash,2025-07-18,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Master's,Very Dissatisfied,3,0
383.0,Vivaan,56.0,Male,68784.0,,P006,1680.0,Debit Card,2025-11-22,1,0,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,Master's,Neutral,3,2
150.0,Aryan,40.0,Female,64983.489629553194,T01835,P001,849.0,Credit Card,2025-03-11,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,High School,Very Satisfied,0,4
121.0,Diya,55.0,Male,39073.0,T01836,P006,2361.0,Credit Card,2025-12-06,1,0,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,PhD,Very Satisfied,4,4
,Kabir,42.0,Male,95515.0,T01837,P002,2516.0,Cash,2025-12-15,1,0,1,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,Master's,Neutral,3,2
953.0,Kabir,25.0,Female,44624.0,T01838,P003,1175.0,Cash,2025-10-16,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Diploma,Neutral,1,2
171.0,Aryan,38.458750645327825,Male,66705.0,T01839,P004,2280.0,Debit Card,2025-10-01,1,0,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,Diploma,Satisfied,1,3
563.0,Kabir,55.0,Male,29589.0,T01840,,2520.0,Debit Card,2025-10-20,1,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,Bachelor's,Very Satisfied,2,4
803.0,Diya,47.0,Female,64786.0,T01841,P002,578.0,UPI,2025-11-16,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,PhD,Dissatisfied,4,1
691.0,Kabir,27.0,Male,50286.0,T01842,P001,781.0,Debit Card,2025-05-03,0,0,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,Bachelor's,Very Dissatisfied,2,0
741.0,Riya,35.0,Male,64983.489629553194,T01843,P004,921.0,Debit Card,2025-12-24,0,0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,PhD,Dissatisfied,4,1
690.0,Diya,52.0,Male,93313.0,T01844,P006,2661.0,Debit Card,2025-12-16,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,High School,Very Dissatisfied,0,0
707.0,Meera,30.0,Male,47304.0,T01845,P003,1665.7319715258434,Cash,2025-11-21,0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,Diploma,Very Dissatisfied,1,0
371.0,Aryan,45.0,Female,93495.0,T01846,P002,1982.0,UPI,2025-12-16,1,0,0,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,High School,Very Dissatisfied,0,0
889.0,Isha,44.0,Female,77241.0,T01847,P003,2275.0,Credit Card,2025-01-07,1,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,High School,Very Dissatisfied,0,0
952.0,Diya,59.0,Male,53332.0,T01848,P004,2697.0,Debit Card,2025-08-14,1,0,1,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,Diploma,Very Dissatisfied,1,0
436.0,Vivaan,32.0,Male,52991.0,T01849,P001,2301.0,Debit Card,2025-02-17,1,0,1,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,High School,Satisfied,0,3
384.0,Aryan,48.0,Female,44127.0,T01850,P002,448.0,UPI,2025-07-01,0,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,Bachelor's,Neutral,2,2
820.0,Aarav,56.0,Male,67997.0,,P004,1115.0,Cash,2025-03-05,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Bachelor's,Neutral,2,2
785.0,Kabir,46.0,Female,55187.0,T01852,P002,2244.0,Cash,2025-12-24,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,High School,Dissatisfied,0,1
482.0,Vivaan,28.0,Female,84922.0,,P001,2168.0,Credit Card,2025-02-08,1,0,0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,High School,Very Satisfied,0,4
950.0,,48.0,Female,37509.0,T01854,P005,165.0,Debit Card,2025-04-01,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,Bachelor's,Very Satisfied,2,4
896.0,Isha,53.0,Male,24042.0,T01855,P003,1234.0,Debit Card,2025-12-04,1,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,High School,Very Dissatisfied,0,0
671.0,Isha,18.0,Male,64983.489629553194,T01856,P004,2758.0,Cash,2025-10-18,1,0,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Bachelor's,Neutral,2,2
539.0,Meera,48.0,Male,81720.0,T01857,P005,695.0,Debit Card,2025-07-10,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,PhD,Neutral,4,2
,Aarav,19.0,Female,40689.0,T01858,P002,225.0,Credit Card,2025-03-10,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Bachelor's,Satisfied,2,3
312.0,Vivaan,26.0,Female,83745.0,T01859,P002,1311.0,Debit Card,2025-08-18,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,High School,Satisfied,0,3
721.0,Meera,48.0,Male,34345.0,T01860,P001,2823.0,Debit Card,2025-03-26,1,0,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,Bachelor's,Neutral,2,2
878.0,,38.458750645327825,Male,78032.0,T01861,P001,486.0,UPI,2025-08-06,0,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Master's,Very Dissatisfied,3,0
214.0,Meera,38.0,Female,23052.0,T01862,P004,2402.0,Cash,2025-08-24,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,Master's,Satisfied,3,3
581.0,Diya,43.0,Female,35620.0,T01863,P005,1889.0,Debit Card,2025-09-28,1,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,Master's,Satisfied,3,3
953.0,Riya,33.0,Male,29472.0,T01864,P001,1544.0,Credit Card,2025-09-16,1,0,1,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Bachelor's,Very Dissatisfied,2,0
428.0,Vivaan,48.0,Male,86060.0,,P003,987.0,Cash,2025-07-27,0,0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,Diploma,Very Dissatisfied,1,0
565.0,Vivaan,38.0,Male,64983.489629553194,T01866,P004,1821.0,UPI,2025-11-14,1,0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,Diploma,Dissatisfied,1,1
828.0,Kabir,38.458750645327825,Female,31437.0,T01867,P001,1340.0,Debit Card,2025-09-21,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Master's,Dissatisfied,3,1
502.0,Aarav,50.0,Female,32916.0,T01868,P001,2979.0,Debit Card,2025-01-21,1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,High School,Very Dissatisfied,0,0
809.0,Isha,25.0,Female,98194.0,T01869,P006,1113.0,UPI,2025-12-07,1,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,Diploma,Very Satisfied,1,4
433.0,Aryan,37.0,Male,87847.0,T01870,P003,2178.0,UPI,2025-09-06,1,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,High School,Very Dissatisfied,0,0
536.0,Diya,46.0,Male,81192.0,T01871,P006,1789.0,Credit Card,2025-10-12,1,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,PhD,Dissatisfied,4,1
,Vivaan,33.0,Male,97603.0,T01872,P005,648.0,UPI,2025-12-08,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,Diploma,Dissatisfied,1,1
571.0,Meera,24.0,Female,82888.0,T01873,P002,947.0,Credit Card,2025-04-12,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,Bachelor's,Very Satisfied,2,4
377.0,Kabir,45.0,Female,90309.0,T01874,P005,258.0,Cash,2025-01-14,0,0,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,PhD,Satisfied,4,3
458.0,Meera,50.0,Female,68632.0,T01875,P006,1665.7319715258434,UPI,2025-09-06,0,0,0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,Bachelor's,Neutral,2,2
600.0,Isha,44.0,Female,73463.0,T01876,P006,2096.0,Credit Card,2025-03-31,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,Master's,Very Satisfied,3,4
909.0,Riya,46.0,Female,58826.0,T01877,P001,2987.0,UPI,2025-08-03,1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,Master's,Dissatisfied,3,1
374.0,Diya,46.0,Female,92233.0,T01878,P004,1165.0,Debit Card,2025-06-13,1,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,Bachelor's,Very Dissatisfied,2,0
690.0,Riya,58.0,Female,69434.0,T01879,P006,1181.0,Debit Card,2025-10-29,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,High School,Neutral,0,2
863.0,Aryan,38.458750645327825,Male,64983.489629553194,T01880,P001,2008.0,Credit Card,2025-05-09,1,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,PhD,Very Satisfied,4,4
968.0,Aryan,40.0,Male,97225.0,T01881,P006,1047.0,Cash,2025-06-02,1,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Master's,Very Dissatisfied,3,0
976.0,Riya,20.0,Male,53332.0,T01882,P002,1701.0,UPI,2025-11-10,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Bachelor's,Very Satisfied,2,4
348.0,Aarav,35.0,Female,89206.0,T01883,P003,1125.0,Cash,2025-07-23,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,Master's,Satisfied,3,3
266.0,Meera,39.0,Male,47027.0,T01884,P002,635.0,UPI,2025-07-31,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,PhD,Very Dissatisfied,4,0
797.0,Meera,18.0,Female,32224.0,T01885,P006,2910.0,Debit Card,2025-04-27,1,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,High School,Very Dissatisfied,0,0
127.0,Isha,47.0,Male,97928.0,T01886,P003,2642.0,Debit Card,2025-09-16,1,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,Bachelor's,Satisfied,2,3
317.0,Aryan,28.0,Male,90871.0,T01887,,1081.0,Credit Card,2025-10-28,1,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,High School,Neutral,0,2
751.0,,43.0,Female,64983.489629553194,T01888,P002,2683.0,Cash,2025-02-04,1,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,High School,Satisfied,0,3
146.0,Isha,41.0,Female,59451.0,T01889,P005,1607.0,UPI,2025-01-16,1,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,Diploma,Neutral,1,2
781.0,Riya,34.0,Male,86830.0,T01890,P005,2908.0,Cash,2025-09-24,1,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,Bachelor's,Satisfied,2,3
219.0,Aryan,18.0,Female,44398.0,T01891,P002,1853.0,UPI,2025-04-25,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,Master's,Very Satisfied,3,4
330.0,Kabir,21.0,Male,37706.0,T01892,P006,1960.0,Debit Card,2025-03-16,1,0,1,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,PhD,Very Satisfied,4,4
655.0,Kabir,35.0,Male,78849.0,T01893,P005,1226.0,Cash,2025-10-24,1,0,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,PhD,Very Dissatisfied,4,0
215.0,Aryan,59.0,Male,64983.489629553194,T01894,P004,1162.0,Debit Card,2025-09-16,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,PhD,Very Satisfied,4,4
202.0,Aarav,29.0,Female,31801.0,T01895,,2308.0,UPI,2025-12-23,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Master's,Dissatisfied,3,1
960.0,Kabir,32.0,Female,33288.0,T01896,P004,2018.0,UPI,2025-05-12,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,High School,Neutral,0,2
762.0,Vivaan,37.0,Female,307370.0,T01897,P005,775.0,Credit Card,2025-10-15,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,PhD,Satisfied,4,3
662.0,Aarav,45.0,Female,70508.0,T01898,P001,2203.0,Credit Card,2025-02-04,1,0,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,PhD,Satisfied,4,3
506.0,Meera,47.0,Female,54808.0,T01899,P002,538.0,Debit Card,2025-08-05,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Bachelor's,Very Satisfied,2,4
,Diya,33.0,Male,218490.0,T01900,P003,2742.0,UPI,2025-03-06,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,PhD,Very Satisfied,4,4
423.0,Meera,22.0,Male,64565.0,T01901,P004,718.0,Credit Card,2025-04-19,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bachelor's,Very Dissatisfied,2,0
199.0,,54.0,Female,64983.489629553194,T01902,P004,1479.0,Cash,2025-06-13,1,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,Bachelor's,Very Dissatisfied,2,0
722.0,Vivaan,21.0,Male,30931.0,T01903,P001,280.0,UPI,2025-06-18,0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,High School,Satisfied,0,3
564.0,Aarav,35.0,Male,78901.0,T01904,P005,2213.0,Credit Card,2025-01-21,1,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,Diploma,Very Satisfied,1,4
462.0,Kabir,53.0,Female,44363.0,T01905,P001,1738.0,Cash,2025-02-16,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Diploma,Dissatisfied,1,1
629.0,Riya,56.0,Female,86844.0,T01906,,921.0,UPI,2025-03-31,0,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,PhD,Neutral,4,2
322.0,Isha,38.0,Male,82224.0,T01907,P005,1311.0,UPI,,1,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,Master's,Satisfied,3,3
950.0,Aryan,26.0,Male,59390.0,T01908,P005,2097.0,Credit Card,2025-02-18,1,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,Diploma,Satisfied,1,3
362.0,Aryan,54.0,Female,75809.0,,P004,1879.0,UPI,2025-06-25,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,Bachelor's,Very Satisfied,2,4
219.0,Meera,31.0,Male,43610.0,T01910,P005,1222.0,UPI,2025-12-25,1,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,PhD,Satisfied,4,3
538.0,Isha,37.0,Male,21537.0,T01911,P005,854.0,UPI,2025-10-24,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,PhD,Dissatisfied,4,1
466.0,,36.0,Female,66202.0,T01912,P001,1511.0,UPI,2025-05-20,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,High School,Dissatisfied,0,1
536.0,Diya,46.0,Male,44845.0,T01913,P002,1135.0,Cash,2025-12-21,1,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,PhD,Very Satisfied,4,4
673.0,Vivaan,22.0,Male,80752.0,T01914,P005,605.0,Cash,2025-04-16,0,0,1,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Master's,Very Satisfied,3,4
236.0,Diya,49.0,Male,88681.0,T01915,P006,1972.0,Cash,2025-03-10,1,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,High School,Dissatisfied,0,1
913.0,Aarav,59.0,Male,40104.0,T01916,P004,1556.0,Cash,2025-04-10,1,0,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,PhD,Very Dissatisfied,4,0
732.0,Riya,35.0,Female,52317.0,T01917,P004,2844.0,Cash,2025-01-29,1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,High School,Very Satisfied,0,4
768.0,Vivaan,31.0,Male,41400.0,T01918,P006,2537.0,Credit Card,2025-04-30,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,High School,Neutral,0,2
723.0,Kabir,59.0,Male,83644.0,T01919,P004,2482.0,Cash,2025-12-15,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,High School,Dissatisfied,0,1
593.0,Meera,21.0,Female,79473.0,,P003,853.0,UPI,2025-06-21,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,PhD,Very Satisfied,4,4
481.0,Kabir,56.0,Male,86255.0,T01921,P004,174.0,Debit Card,2025-09-27,0,0,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,High School,Very Dissatisfied,0,0
873.0,Vivaan,20.0,Male,85522.0,T01922,P001,2773.0,Cash,2025-03-03,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Master's,Very Dissatisfied,3,0
557.0,Kabir,59.0,Female,46028.0,T01923,P004,1665.7319715258434,Debit Card,2025-07-29,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,Bachelor's,Dissatisfied,2,1
354.0,Isha,37.0,Female,43097.0,T01924,P001,211.0,Credit Card,2025-11-09,0,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,Bachelor's,Very Satisfied,2,4
205.0,Aryan,55.0,Female,77804.0,T01925,,2855.0,Credit Card,2025-12-19,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,High School,Very Dissatisfied,0,0
375.0,Kabir,45.0,Female,70227.0,,P004,619.0,Credit Card,2025-10-27,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,PhD,Neutral,4,2
762.0,Riya,51.0,Female,42763.0,T01927,P005,2024.0,UPI,2025-03-10,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,PhD,Satisfied,4,3
191.0,Kabir,48.0,Male,57420.0,T01928,P006,2796.0,UPI,2025-08-22,1,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,PhD,Satisfied,4,3
698.0,Diya,49.0,Male,43840.0,T01929,P002,678.0,UPI,2025-01-30,0,0,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,Master's,Satisfied,3,3
380.0,Aarav,29.0,Female,51362.0,T01930,P002,573.0,Credit Card,2025-07-04,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,Bachelor's,Neutral,2,2
672.0,Isha,47.0,Female,26041.0,T01931,P004,485.0,UPI,2025-03-03,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,High School,Neutral,0,2
243.0,Diya,20.0,Female,81869.0,T01932,P003,679.0,Cash,2025-01-25,0,0,0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,PhD,Dissatisfied,4,1
793.0,Isha,30.0,Male,35078.0,T01933,P005,1423.0,Cash,2025-06-12,1,0,1,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,High School,Very Dissatisfied,0,0
562.0,Diya,40.0,Male,78760.0,T01934,P005,1765.0,Debit Card,2025-09-03,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,High School,Satisfied,0,3
959.0,Isha,58.0,Male,92255.0,T01935,P005,130.0,Cash,2025-02-16,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,Master's,Dissatisfied,3,1
125.0,Diya,19.0,Male,57841.0,T01936,P006,1745.0,Credit Card,2025-03-10,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,High School,Very Dissatisfied,0,0
529.0,Isha,59.0,Female,20767.0,T01937,P006,782.0,Cash,2025-06-11,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,High School,Dissatisfied,0,1
990.0,Aarav,54.0,Male,34621.0,T01938,P001,1890.0,Credit Card,2025-02-24,1,0,1,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,High School,Satisfied,0,3
,Vivaan,20.0,Male,57260.0,T01939,P006,1638.0,Credit Card,2025-01-26,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,Master's,Neutral,3,2
294.0,Riya,41.0,Female,74469.0,T01940,P003,910.0,Credit Card,2025-07-07,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,Diploma,Satisfied,1,3
899.0,Aarav,59.0,Female,63723.0,T01941,P002,2132.0,Credit Card,2025-01-11,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,High School,Neutral,0,2
754.0,Kabir,56.0,Male,22147.0,T01942,,715.0,Debit Card,2025-02-15,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,Diploma,Very Dissatisfied,1,0
545.0,Isha,39.0,Male,81108.0,T01943,P006,2113.0,Cash,2025-04-24,1,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Bachelor's,Satisfied,2,3
563.0,Vivaan,38.458750645327825,Male,29479.0,T01944,P004,1733.0,Debit Card,,1,0,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,Bachelor's,Neutral,2,2
138.0,Isha,26.0,Male,29490.0,T01945,P004,872.0,Credit Card,2025-11-27,0,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,Bachelor's,Satisfied,2,3
566.0,Kabir,32.0,Male,89959.0,T01946,P001,2358.0,UPI,2025-08-03,1,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Bachelor's,Neutral,2,2
570.0,Kabir,44.0,Female,81991.0,T01947,P004,2173.0,Cash,2025-01-27,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,Diploma,Satisfied,1,3
341.0,Kabir,36.0,Female,62879.0,T01948,P003,2829.0,UPI,,1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,Master's,Neutral,3,2
322.0,Kabir,58.0,Male,60736.0,T01949,P003,328.0,Debit Card,2025-04-07,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,High School,Satisfied,0,3
527.0,,33.0,Female,24886.0,,P002,623.0,Credit Card,2025-03-13,0,0,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,High School,Satisfied,0,3
,Aryan,22.0,Male,59643.0,T01951,P006,2008.0,Debit Card,2025-06-26,1,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,PhD,Neutral,4,2
472.0,Aryan,43.0,Female,48804.0,T01952,,2681.0,Credit Card,2025-09-26,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,High School,Dissatisfied,0,1
938.0,Vivaan,45.0,Female,96448.0,T01953,P003,1665.7319715258434,Cash,2025-10-06,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,PhD,Dissatisfied,4,1
305.0,Aryan,50.0,Male,87306.0,T01954,P006,117.0,Debit Card,2025-08-30,0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,Master's,Neutral,3,2
270.0,Vivaan,47.0,Female,85305.0,T01955,P005,2698.0,Debit Card,2025-06-03,1,0,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,High School,Neutral,0,2
478.0,Riya,18.0,Female,81313.0,,P006,1492.0,UPI,2025-05-14,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Diploma,Neutral,1,2
398.0,Isha,55.0,Female,85641.0,T01957,P004,757.0,Cash,2025-03-13,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,PhD,Very Satisfied,4,4
214.0,Aryan,45.0,Female,83248.0,T01958,P001,1882.0,Cash,2025-07-05,1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,Diploma,Dissatisfied,1,1
159.0,Isha,23.0,Male,35605.0,T01959,P001,873.0,UPI,2025-01-26,0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Diploma,Dissatisfied,1,1
224.0,,56.0,Female,95403.0,T01960,P002,1222.0,Credit Card,2025-10-05,1,0,0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,Master's,Satisfied,3,3
403.0,Aryan,40.0,Male,36984.0,T01961,P004,2800.0,Debit Card,2025-08-01,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,High School,Very Satisfied,0,4
992.0,Kabir,58.0,Female,21524.0,T01962,P006,350.0,Cash,2025-01-09,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,PhD,Very Satisfied,4,4
535.0,Vivaan,32.0,Female,64983.489629553194,T01963,P002,997.0,Cash,2025-09-26,0,0,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,Bachelor's,Very Satisfied,2,4
600.0,Riya,51.0,Female,33362.0,T01964,P003,1309.0,Cash,,1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Diploma,Satisfied,1,3
